variable,push_in,out_sys,out_env,raw_sys,raw_env,polarity_sys,polarity_env,total_flow
A,0.004519341721178082,1.008057546876793,0.3965096108646701,1.0035382051556148,0.39199026914349205,0.9910735831084675,0.9774612696064102,1.0125768885979711
A_alias,0.006699047254736951,1.3687117811758116,0.5551787854363611,1.3620127339210746,0.5484797381816242,0.9902588417711076,0.9761547907214918,1.3754108284305486
G,0.0002722328989224201,0.002035578783515303,0.00016722080212831737,0.001763345884592883,-0.00010501209679410271,0.7640770250067694,-0.23896054702240058,0.0023078116824377234
S,0.32908971011262766,0.39678603829948506,0.00019426919163312338,0.06769632818685739,-0.32889544092099454,0.09326159240744201,-0.998820050753495,0.7258757484121128
S_alias,0.5789143952672825,0.5636121173212575,0.00014530323270821538,-0.015302277946025011,-0.5787690920345743,-0.01339336792400182,-0.9994981407509981,1.14252651258854
W,0.00028753792885299347,0.0002123445237373852,5.622765533472925e-06,-7.519340511560828e-05,-0.00028191516331952055,-0.1504221737049538,-0.9616403860330568,0.0004998824525903787
D,0.5208159895761341,0.3135229893671793,6.516837516463606e-05,-0.20729300020895475,-0.5207508212009694,-0.24845177492664963,-0.9997497764157145,0.8343389789433133
E,0.9535539509535326,0.426435899885399,,-0.5271180510681336,,-0.3819724114258412,,1.3799898508389314
B,1.6896927883628903,0.004470697842979623,0.0012879702853334533,-1.6852220905199107,-1.6884048180775568,-0.9947222356291106,-0.9984766588516796,1.6941634862058699
