variable,push_in,out_sys,out_env,raw_sys,raw_env,polarity_sys,polarity_env,total_flow
G,0.005128037733615348,1.8334287867838523,0.4411162684179499,1.828300749050237,0.4359882306843345,0.9944216706655654,0.9770169045837701,1.8385568245174677
A_alias,0.41772025177965805,1.688184378309826,0.5552891498576117,1.270464126530168,0.13756889807795364,0.6032866390897215,0.1413849628240676,2.105904630089484
A,0.30849619052469507,1.2381273870778808,0.39657724886743345,0.9296311965531858,0.08808105834273838,0.6010713983774959,0.12492465808764051,1.5466235776025758
S_alias,0.42473898212256705,1.3974387545417626,0.0001978368340885298,0.9726997724191955,-0.4245411452884785,0.5338116874371516,-0.9990688647099384,1.8221777366643297
S,0.3145004445742114,0.9581020693305946,0.0002978207699861657,0.6436016247563832,-0.3142026238042252,0.5057365656001889,-0.9981078626995574,1.272602513904806
B,0.5587756464507024,1.6450428372277848,0.44223692809024184,1.0862671907770824,-0.11653871836046059,0.4929022960928922,-0.11642083358833352,2.203818483678487
E,0.5544607783952672,1.3018673650236763,,0.7474065866284091,,0.4026263294440241,,1.8563281434189434
D,0.3995998831329107,0.8517912468585216,0.00011589008474865276,0.45219136372561086,-0.39948399304816207,0.36135094207412743,-0.9994201375451573,1.2513911299914322
W,0.007031991895375512,0.0011124754080254326,0.0001806545082984168,-0.005919516487350079,-0.006851337387077095,-0.7268144455412355,-0.9499061791781734,0.008144467303400944
